省市別,縣市別,選區別,鄉鎮市區,村里別,投開票所,候選人號次,得票數,得票率,當選註記
10,007,01,070,0008,0000,3,1013,60.3,*
10,007,01,070,0009,0000,1,46,4.71, 
10,007,01,070,0009,0000,2,374,38.28, 
10,007,01,070,0009,0000,3,557,57.01,*
10,007,01,070,0010,0000,1,163,5.02, 
10,007,01,070,0010,0000,2,1209,37.25, 
10,007,01,070,0010,0000,3,1874,57.73,*
10,007,01,070,0011,0000,1,79,5.39, 
10,007,01,070,0011,0000,2,522,35.58, 
10,007,01,070,0011,0000,3,866,59.03,*
10,007,01,070,0012,0000,1,53,4.22, 
10,007,01,070,0012,0000,2,459,36.54, 
10,007,01,070,0012,0000,3,744,59.24,*
10,007,01,070,0013,0000,1,55,4.39, 
10,007,01,070,0013,0000,2,393,31.34, 
10,007,01,070,0013,0000,3,806,64.27,*
10,007,01,070,0014,0000,1,68,4.44, 
10,007,01,070,0014,0000,2,495,32.31, 
10,007,01,070,0014,0000,3,969,63.25,*
10,007,01,080,0001,0000,1,109,4.56, 
10,007,01,080,0001,0000,2,909,38.07, 
10,007,01,080,0001,0000,3,1370,57.37,*
10,007,01,080,0002,0000,1,54,4.04, 
10,007,01,080,0002,0000,2,519,38.82, 
10,007,01,080,0002,0000,3,764,57.14,*
10,007,01,080,0003,0000,1,77,4.41, 
10,007,01,080,0003,0000,2,775,44.36, 
10,007,01,080,0003,0000,3,895,51.23,*
10,007,01,080,0004,0000,1,37,4.39, 
10,007,01,080,0004,0000,2,269,31.91, 
10,007,01,080,0004,0000,3,537,63.7,*
10,007,01,080,0005,0000,1,52,5.05, 
10,007,01,080,0005,0000,2,350,34.01, 
10,007,01,080,0005,0000,3,627,60.93,*
10,007,01,080,0006,0000,1,51,3.57, 
10,007,01,080,0006,0000,2,594,41.54, 
10,007,01,080,0006,0000,3,785,54.9,*
10,007,01,080,0007,0000,1,19,3.48, 
10,007,01,080,0007,0000,2,207,37.91, 
10,007,01,080,0007,0000,3,320,58.61,*
10,007,01,080,0008,0000,1,57,4.33, 
10,007,01,080,0008,0000,2,483,36.73, 
10,007,01,080,0008,0000,3,775,58.94,*
10,007,01,080,0009,0000,1,156,4.35, 
10,007,01,080,0009,0000,2,1482,41.36, 
10,007,01,080,0009,0000,3,1945,54.28,*
10,007,01,080,0010,0000,1,124,5.58, 
10,007,01,080,0010,0000,2,850,38.25, 
10,007,01,080,0010,0000,3,1248,56.17,*
10,007,01,080,0011,0000,1,161,4.79, 
10,007,01,080,0011,0000,2,1431,42.55, 
10,007,01,080,0011,0000,3,1771,52.66,*
10,007,01,080,0012,0000,1,44,4.6, 
10,007,01,080,0012,0000,2,372,38.87, 
10,007,01,080,0012,0000,3,541,56.53,*
10,007,01,080,0013,0000,1,142,6.01, 
10,007,01,080,0013,0000,2,974,41.22, 
10,007,01,080,0013,0000,3,1247,52.77,*
10,007,01,080,0014,0000,1,41,6.08, 
10,007,01,080,0014,0000,2,306,45.4, 
10,007,01,080,0014,0000,3,327,48.52,*
10,007,01,080,0015,0000,1,36,5.29, 
10,007,01,080,0015,0000,2,279,40.97, 
10,007,01,080,0015,0000,3,366,53.74,*
10,007,01,080,0016,0000,1,59,4.3, 
10,007,01,080,0016,0000,2,559,40.74, 
10,007,01,080,0016,0000,3,754,54.96,*
10,007,01,080,0017,0000,1,77,5.81, 
10,007,01,080,0017,0000,2,595,44.91, 
10,007,01,080,0017,0000,3,653,49.28,*
10,007,01,080,0018,0000,1,56,4.96, 
10,007,01,080,0018,0000,2,474,41.98, 
10,007,01,080,0018,0000,3,599,53.06,*
10,007,01,090,0001,0000,1,58,4.71, 
10,007,01,090,0001,0000,2,457,37.12, 
10,007,01,090,0001,0000,3,716,58.16,*
10,007,01,090,0002,0000,1,61,5.8, 
10,007,01,090,0002,0000,2,411,39.11, 
10,007,01,090,0002,0000,3,579,55.09,*
10,007,01,090,0003,0000,1,70,5.31, 
10,007,01,090,0003,0000,2,493,37.41, 
10,007,01,090,0003,0000,3,755,57.28,*
10,007,01,090,0004,0000,1,79,4.44, 
10,007,01,090,0004,0000,2,703,39.54, 
10,007,01,090,0004,0000,3,996,56.02,*
10,007,01,090,0005,0000,1,75,4.38, 
10,007,01,090,0005,0000,2,614,35.82, 
10,007,01,090,0005,0000,3,1025,59.8,*
10,007,01,090,0006,0000,1,63,5.19, 
10,007,01,090,0006,0000,2,474,39.08, 
10,007,01,090,0006,0000,3,676,55.73,*
10,007,01,090,0007,0000,1,30,4.62, 
10,007,01,090,0007,0000,2,230,35.44, 
10,007,01,090,0007,0000,3,389,59.94,*
10,007,01,090,0008,0000,1,44,5.27, 
10,007,01,090,0008,0000,2,255,30.54, 
10,007,01,090,0008,0000,3,536,64.19,*
10,007,01,090,0009,0000,1,17,3.58, 
10,007,01,090,0009,0000,2,162,34.11, 
10,007,01,090,0009,0000,3,296,62.32,*
10,007,01,090,0010,0000,1,45,3.64, 
10,007,01,090,0010,0000,2,402,32.55, 
10,007,01,090,0010,0000,3,788,63.81,*
10,007,01,090,0011,0000,1,32,4.64, 
10,007,01,090,0011,0000,2,279,40.43, 
10,007,01,090,0011,0000,3,379,54.93,*
10,007,01,090,0012,0000,1,20,2.39, 
10,007,01,090,0012,0000,2,271,32.34, 
10,007,01,090,0012,0000,3,547,65.27,*
10,007,01,090,0013,0000,1,27,4.58, 
10,007,01,090,0013,0000,2,202,34.3, 
10,007,01,090,0013,0000,3,360,61.12,*
10,007,01,090,0014,0000,1,36,5.06, 
10,007,01,090,0014,0000,2,194,27.25, 
10,007,01,090,0014,0000,3,482,67.7,*
10,007,01,090,0015,0000,1,25,5.94, 
10,007,01,090,0015,0000,2,157,37.29, 
10,007,01,090,0015,0000,3,239,56.77,*
10,007,01,100,0001,0000,1,32,4.08, 
10,007,01,100,0001,0000,2,342,43.62, 
10,007,01,100,0001,0000,3,410,52.3,*
10,007,01,100,0002,0000,1,91,4.61, 
10,007,01,100,0002,0000,2,809,40.98, 
10,007,01,100,0002,0000,3,1074,54.41,*
10,007,01,100,0003,0000,1,114,4.98, 
10,007,01,100,0003,0000,2,969,42.33, 
10,007,01,100,0003,0000,3,1206,52.69,*
10,007,01,100,0004,0000,1,68,3.6, 
10,007,01,100,0004,0000,2,793,42.02, 
10,007,01,100,0004,0000,3,1026,54.37,*
10,007,01,100,0005,0000,1,20,3.72, 
10,007,01,100,0005,0000,2,205,38.1, 
10,007,01,100,0005,0000,3,313,58.18,*
10,007,01,100,0006,0000,1,87,4.24, 
10,007,01,100,0006,0000,2,862,42.03, 
10,007,01,100,0006,0000,3,1102,53.73,*
10,007,01,100,0007,0000,1,28,4.41, 
10,007,01,100,0007,0000,2,252,39.69, 
10,007,01,100,0007,0000,3,355,55.91,*
10,007,01,100,0008,0000,1,18,3.94, 
10,007,01,100,0008,0000,2,197,43.11, 
10,007,01,100,0008,0000,3,242,52.95,*
10,007,01,100,0009,0000,1,63,4.82, 
10,007,01,100,0009,0000,2,492,37.67, 
10,007,01,100,0009,0000,3,751,57.5,*
10,007,01,100,0010,0000,1,176,4.23, 
10,007,01,100,0010,0000,2,1586,38.08, 
10,007,01,100,0010,0000,3,2403,57.7,*
10,007,01,100,0011,0000,1,87,4.79, 
10,007,01,100,0011,0000,2,730,40.2, 
10,007,01,100,0011,0000,3,999,55.01,*
10,007,01,100,0012,0000,1,141,4.6, 
10,007,01,100,0012,0000,2,1188,38.77, 
10,007,01,100,0012,0000,3,1735,56.63,*
10,007,01,100,0013,0000,1,159,4.1, 
10,007,01,100,0013,0000,2,1507,38.9, 
10,007,01,100,0013,0000,3,2208,57.0,*
10,007,01,100,0014,0000,1,153,4.63, 
10,007,01,100,0014,0000,2,1384,41.85, 
10,007,01,100,0014,0000,3,1770,53.52,*
10,007,01,100,0015,0000,1,65,5.3, 
10,007,01,100,0015,0000,2,413,33.66, 
10,007,01,100,0015,0000,3,749,61.04,*
10,007,01,100,0016,0000,1,78,5.06, 
10,007,01,100,0016,0000,2,579,37.57, 
10,007,01,100,0016,0000,3,884,57.37,*
10,007,01,100,0017,0000,1,94,4.78, 
10,007,01,100,0017,0000,2,756,38.45, 
10,007,01,100,0017,0000,3,1116,56.77,*
10,007,01,100,0018,0000,1,190,4.4, 
10,007,01,100,0018,0000,2,1736,40.19, 
10,007,01,100,0018,0000,3,2394,55.42,*
10,007,01,100,0019,0000,1,123,5.81, 
10,007,01,100,0019,0000,2,821,38.76, 
10,007,01,100,0019,0000,3,1174,55.43,*
10,007,01,100,0020,0000,1,56,3.96, 
10,007,01,100,0020,0000,2,536,37.91, 
10,007,01,100,0020,0000,3,822,58.13,*
10,007,01,100,0021,0000,1,98,5.4, 
10,007,01,100,0021,0000,2,698,38.48, 
10,007,01,100,0021,0000,3,1018,56.12,*
10,007,01,100,0022,0000,1,103,4.39, 
10,007,01,100,0022,0000,2,973,41.49, 
10,007,01,100,0022,0000,3,1269,54.12,*
10,007,01,100,0023,0000,1,71,4.05, 
10,007,01,100,0023,0000,2,622,35.52, 
10,007,01,100,0023,0000,3,1058,60.42,*
10,007,01,100,0024,0000,1,116,4.33, 
10,007,01,100,0024,0000,2,1130,42.13, 
10,007,01,100,0024,0000,3,1436,53.54,*
10,007,01,100,0025,0000,1,68,3.94, 
10,007,01,100,0025,0000,2,780,45.24, 
10,007,01,100,0025,0000,3,876,50.81,*
10,007,01,100,0026,0000,1,93,4.86, 
10,007,01,100,0026,0000,2,792,41.4, 
10,007,01,100,0026,0000,3,1028,53.74,*
10,007,01,100,0027,0000,1,103,5.3, 
10,007,01,100,0027,0000,2,695,35.73, 
10,007,01,100,0027,0000,3,1147,58.97,*
10,007,01,100,0028,0000,1,49,4.25, 
10,007,01,100,0028,0000,2,382,33.13, 
10,007,01,100,0028,0000,3,722,62.62,*
10,007,01,100,0029,0000,1,36,4.39, 
10,007,01,100,0029,0000,2,259,31.59, 
10,007,01,100,0029,0000,3,525,64.02,*
10,007,01,100,0030,0000,1,15,2.91, 
10,007,01,100,0030,0000,2,266,51.55, 
10,007,01,100,0030,0000,3,235,45.54,*
10,007,01,100,0031,0000,1,47,3.35, 
10,007,01,100,0031,0000,2,521,37.08, 
10,007,01,100,0031,0000,3,837,59.57,*
10,007,01,100,0032,0000,1,74,4.7, 
10,007,01,100,0032,0000,2,609,38.64, 
10,007,01,100,0032,0000,3,893,56.66,*
10,007,01,100,0033,0000,1,64,4.73, 
10,007,01,100,0033,0000,2,430,31.78, 
10,007,01,100,0033,0000,3,859,63.49,*
10,007,01,100,0034,0000,1,49,3.91, 
10,007,01,100,0034,0000,2,470,37.54, 
10,007,01,100,0034,0000,3,733,58.55,*
10,007,01,100,0035,0000,1,63,5.11, 
10,007,01,100,0035,0000,2,497,40.31, 
10,007,01,100,0035,0000,3,673,54.58,*
10,007,01,100,0036,0000,1,62,3.85, 
10,007,01,100,0036,0000,2,609,37.78, 
10,007,01,100,0036,0000,3,941,58.37,*
10,007,01,100,0037,0000,1,86,3.97, 
10,007,01,100,0037,0000,2,872,40.28, 
10,007,01,100,0037,0000,3,1207,55.75,*
10,007,01,100,0038,0000,1,66,3.82, 
10,007,01,100,0038,0000,2,761,44.01, 
10,007,01,100,0038,0000,3,902,52.17,*
10,007,01,100,0039,0000,1,100,5.29, 
10,007,01,100,0039,0000,2,725,38.32, 
10,007,01,100,0039,0000,3,1067,56.4,*
10,007,01,100,0040,0000,1,55,5.29, 
10,007,01,100,0040,0000,2,402,38.65, 
10,007,01,100,0040,0000,3,583,56.06,*
10,007,01,100,0041,0000,1,76,4.76, 
10,007,01,100,0041,0000,2,639,40.06, 
10,007,01,100,0041,0000,3,880,55.17,*
10,007,01,110,0001,0000,1,41,4.58, 
10,007,01,110,0001,0000,2,361,40.34, 
10,007,01,110,0001,0000,3,493,55.08,*
10,007,01,110,0002,0000,1,18,3.6, 
10,007,01,110,0002,0000,2,208,41.6, 
10,007,01,110,0002,0000,3,274,54.8,*
10,007,01,110,0003,0000,1,63,4.82, 
10,007,01,110,0003,0000,2,579,44.27, 
10,007,01,110,0003,0000,3,666,50.92,*
10,007,01,110,0004,0000,1,19,5.88, 
10,007,01,110,0004,0000,2,150,46.44, 
10,007,01,110,0004,0000,3,154,47.68,*
10,007,01,110,0005,0000,1,118,5.11, 
10,007,01,110,0005,0000,2,986,42.68, 
10,007,01,110,0005,0000,3,1206,52.21,*
10,007,01,110,0006,0000,1,65,4.16, 
10,007,01,110,0006,0000,2,663,42.45, 
10,007,01,110,0006,0000,3,834,53.39,*
10,007,01,110,0007,0000,1,108,4.46, 
10,007,01,110,0007,0000,2,1058,43.68, 
10,007,01,110,0007,0000,3,1256,51.86,*
10,007,01,110,0008,0000,1,46,4.59, 
10,007,01,110,0008,0000,2,363,36.19, 
10,007,01,110,0008,0000,3,594,59.22,*
10,007,01,110,0009,0000,1,76,3.56, 
10,007,01,110,0009,0000,2,840,39.31, 
10,007,01,110,0009,0000,3,1221,57.14,*
10,007,01,110,0010,0000,1,78,4.39, 
10,007,01,110,0010,0000,2,761,42.8, 
10,007,01,110,0010,0000,3,939,52.81,*
10,007,01,110,0011,0000,1,66,4.04, 
10,007,01,110,0011,0000,2,705,43.12, 
10,007,01,110,0011,0000,3,864,52.84,*
10,007,01,110,0012,0000,1,20,3.36, 
10,007,01,110,0012,0000,2,217,36.47, 
10,007,01,110,0012,0000,3,358,60.17,*
10,007,01,110,0013,0000,1,60,4.67, 
10,007,01,110,0013,0000,2,508,39.53, 
10,007,01,110,0013,0000,3,717,55.8,*
10,007,01,110,0014,0000,1,74,4.57, 
10,007,01,110,0014,0000,2,653,40.33, 
10,007,01,110,0014,0000,3,892,55.1,*
10,007,01,110,0015,0000,1,25,4.01, 
10,007,01,110,0015,0000,2,218,34.99, 
10,007,01,110,0015,0000,3,380,61.0,*
10,007,01,110,0016,0000,1,56,5.65, 
10,007,01,110,0016,0000,2,284,28.63, 
10,007,01,110,0016,0000,3,652,65.73,*
10,007,01,110,0017,0000,1,69,5.29, 
10,007,01,110,0017,0000,2,506,38.77, 
10,007,01,110,0017,0000,3,730,55.94,*
10,007,01,110,0018,0000,1,134,4.04, 
10,007,01,110,0018,0000,2,1268,38.24, 
10,007,01,110,0018,0000,3,1914,57.72,*
10,007,01,110,0019,0000,1,29,6.28, 
10,007,01,110,0019,0000,2,185,40.04, 
10,007,01,110,0019,0000,3,248,53.68,*
10,007,01,110,0020,0000,1,35,3.89, 
10,007,01,110,0020,0000,2,379,42.16, 
10,007,01,110,0020,0000,3,485,53.95,*
10,007,01,110,0021,0000,1,25,4.84, 
10,007,01,110,0021,0000,2,200,38.68, 
10,007,01,110,0021,0000,3,292,56.48,*
10,007,01,110,0022,0000,1,36,3.68, 
10,007,01,110,0022,0000,2,427,43.66, 
10,007,01,110,0022,0000,3,515,52.66,*
10,007,01,110,0023,0000,1,23,2.79, 
10,007,01,110,0023,0000,2,283,34.3, 
10,007,01,110,0023,0000,3,519,62.91,*
10,007,01,110,0024,0000,1,83,5.47, 
10,007,01,110,0024,0000,2,524,34.56, 
10,007,01,110,0024,0000,3,909,59.96,*
10,007,01,110,0025,0000,1,67,5.52, 
10,007,01,110,0025,0000,2,469,38.63, 
10,007,01,110,0025,0000,3,678,55.85,*
10,007,01,120,0001,0000,1,11,1.9, 
10,007,01,120,0001,0000,2,217,37.54, 
10,007,01,120,0001,0000,3,350,60.55,*
10,007,01,120,0002,0000,1,20,2.89, 
10,007,01,120,0002,0000,2,337,48.63, 
10,007,01,120,0002,0000,3,336,48.48,*
10,007,01,120,0003,0000,1,24,4.47, 
10,007,01,120,0003,0000,2,222,41.34, 
10,007,01,120,0003,0000,3,291,54.19,*
10,007,01,120,0004,0000,1,44,4.19, 
10,007,01,120,0004,0000,2,478,45.57, 
10,007,01,120,0004,0000,3,527,50.24,*
10,007,01,120,0005,0000,1,49,4.79, 
10,007,01,120,0005,0000,2,440,43.05, 
10,007,01,120,0005,0000,3,533,52.15,*
10,007,01,120,0006,0000,1,21,2.28, 
10,007,01,120,0006,0000,2,365,39.63, 
10,007,01,120,0006,0000,3,535,58.09,*
10,007,01,120,0007,0000,1,50,3.93, 
10,007,01,120,0007,0000,2,488,38.39, 
10,007,01,120,0007,0000,3,733,57.67,*
10,007,01,120,0008,0000,1,17,3.9, 
10,007,01,120,0008,0000,2,147,33.72, 
10,007,01,120,0008,0000,3,272,62.39,*
10,007,01,120,0009,0000,1,92,3.76, 
10,007,01,120,0009,0000,2,1080,44.17, 
10,007,01,120,0009,0000,3,1273,52.07,*
10,007,01,120,0010,0000,1,65,3.74, 
10,007,01,120,0010,0000,2,680,39.17, 
10,007,01,120,0010,0000,3,991,57.09,*
10,007,01,120,0011,0000,1,32,4.12, 
10,007,01,120,0011,0000,2,290,37.37, 
10,007,01,120,0011,0000,3,454,58.51,*
10,007,01,120,0012,0000,1,33,3.93, 
10,007,01,120,0012,0000,2,334,39.81, 
10,007,01,120,0012,0000,3,472,56.26,*
10,007,01,120,0013,0000,1,56,3.95, 
10,007,01,120,0013,0000,2,630,44.46, 
10,007,01,120,0013,0000,3,731,51.59,*
10,007,01,120,0014,0000,1,57,3.29, 
10,007,01,120,0014,0000,2,717,41.42, 
10,007,01,120,0014,0000,3,957,55.29,*
10,007,01,120,0015,0000,1,34,3.01, 
10,007,01,120,0015,0000,2,416,36.88, 
10,007,01,120,0015,0000,3,678,60.11,*
10,007,01,120,0016,0000,1,38,4.17, 
10,007,01,120,0016,0000,2,347,38.05, 
10,007,01,120,0016,0000,3,527,57.79,*
10,007,01,120,0017,0000,1,55,4.55, 
10,007,01,120,0017,0000,2,421,34.79, 
10,007,01,120,0017,0000,3,734,60.66,*
10,007,01,120,0018,0000,1,135,4.42, 
10,007,01,120,0018,0000,2,1197,39.22, 
10,007,01,120,0018,0000,3,1720,56.36,*
10,007,01,120,0019,0000,1,32,3.52, 
10,007,01,120,0019,0000,2,310,34.14, 
10,007,01,120,0019,0000,3,566,62.33,*
10,007,01,120,0020,0000,1,44,4.06, 
10,007,01,120,0020,0000,2,466,42.99, 
10,007,01,120,0020,0000,3,574,52.95,*
10,007,01,120,0021,0000,1,38,5.67, 
10,007,01,120,0021,0000,2,248,37.01, 
10,007,01,120,0021,0000,3,384,57.31,*
10,007,01,120,0022,0000,1,35,5.43, 
10,007,01,120,0022,0000,2,214,33.23, 
10,007,01,120,0022,0000,3,395,61.34,*
10,007,01,130,0001,0000,1,112,4.81, 
10,007,01,130,0001,0000,2,904,38.83, 
10,007,01,130,0001,0000,3,1312,56.36,*
10,007,01,130,0002,0000,1,41,3.63, 
10,007,01,130,0002,0000,2,426,37.67, 
10,007,01,130,0002,0000,3,664,58.71,*
10,007,01,130,0003,0000,1,38,3.5, 
10,007,01,130,0003,0000,2,371,34.16, 
10,007,01,130,0003,0000,3,677,62.34,*
10,007,01,130,0004,0000,1,29,3.62, 
10,007,01,130,0004,0000,2,312,38.9, 
10,007,01,130,0004,0000,3,461,57.48,*
10,007,01,130,0005,0000,1,45,5.51, 
10,007,01,130,0005,0000,2,267,32.68, 
10,007,01,130,0005,0000,3,505,61.81,*
10,007,01,130,0006,0000,1,113,5.27, 
10,007,01,130,0006,0000,2,911,42.49, 
10,007,01,130,0006,0000,3,1120,52.24,*
10,007,01,130,0007,0000,1,98,4.54, 
10,007,01,130,0007,0000,2,810,37.53, 
10,007,01,130,0007,0000,3,1250,57.92,*
10,007,01,130,0008,0000,1,73,4.22, 
10,007,01,130,0008,0000,2,602,34.8, 
10,007,01,130,0008,0000,3,1055,60.98,*
10,007,01,130,0009,0000,1,51,4.59, 
10,007,01,130,0009,0000,2,398,35.79, 
10,007,01,130,0009,0000,3,663,59.62,*
10,007,01,130,0010,0000,1,54,5.01, 
10,007,01,130,0010,0000,2,374,34.73, 
10,007,01,130,0010,0000,3,649,60.26,*
10,007,01,130,0011,0000,1,43,4.17, 
10,007,01,130,0011,0000,2,419,40.64, 
10,007,01,130,0011,0000,3,569,55.19,*
10,007,01,130,0012,0000,1,55,3.78, 
10,007,01,130,0012,0000,2,629,43.23, 
10,007,01,130,0012,0000,3,771,52.99,*
10,007,01,130,0013,0000,1,45,4.04, 
10,007,01,130,0013,0000,2,364,32.7, 
10,007,01,130,0013,0000,3,704,63.25,*
10,007,01,130,0014,0000,1,75,4.16, 
10,007,01,130,0014,0000,2,620,34.41, 
10,007,01,130,0014,0000,3,1107,61.43,*
10,007,01,130,0015,0000,1,81,5.06, 
10,007,01,130,0015,0000,2,589,36.79, 
10,007,01,130,0015,0000,3,931,58.15,*
10,007,01,130,0016,0000,1,75,5.14, 
10,007,01,130,0016,0000,2,502,34.41, 
10,007,01,130,0016,0000,3,882,60.45,*
10,007,01,140,0001,0000,1,66,5.3, 
10,007,01,140,0001,0000,2,529,42.46, 
10,007,01,140,0001,0000,3,651,52.25,*
10,007,01,140,0002,0000,1,50,4.36, 
10,007,01,140,0002,0000,2,491,42.84, 
10,007,01,140,0002,0000,3,605,52.79,*
10,007,01,140,0003,0000,1,46,4.89, 
10,007,01,140,0003,0000,2,471,50.11, 
10,007,01,140,0003,0000,3,423,45.0,*
10,007,01,140,0004,0000,1,35,5.24, 
10,007,01,140,0004,0000,2,307,45.96, 
10,007,01,140,0004,0000,3,326,48.8,*
10,007,01,140,0005,0000,1,66,5.34, 
10,007,01,140,0005,0000,2,519,41.96, 
10,007,01,140,0005,0000,3,652,52.71,*
10,007,01,140,0006,0000,1,46,6.95, 
10,007,01,140,0006,0000,2,229,34.59, 
10,007,01,140,0006,0000,3,387,58.46,*
10,007,01,140,0007,0000,1,51,5.5, 
10,007,01,140,0007,0000,2,396,42.67, 
10,007,01,140,0007,0000,3,481,51.83,*
10,007,01,140,0008,0000,1,31,3.92, 
10,007,01,140,0008,0000,2,331,41.9, 
10,007,01,140,0008,0000,3,428,54.18,*
10,007,01,140,0009,0000,1,25,4.84, 
10,007,01,140,0009,0000,2,228,44.1, 
10,007,01,140,0009,0000,3,264,51.06,*
10,007,01,140,0010,0000,1,49,5.58, 
10,007,01,140,0010,0000,2,368,41.91, 
10,007,01,140,0010,0000,3,461,52.51,*
10,007,01,140,0011,0000,1,68,5.68, 
10,007,01,140,0011,0000,2,544,45.45, 
10,007,01,140,0011,0000,3,585,48.87,*
10,007,01,140,0012,0000,1,59,4.14, 
10,007,01,140,0012,0000,2,645,45.29, 
10,007,01,140,0012,0000,3,720,50.56,*
10,007,01,140,0013,0000,1,49,5.71, 
10,007,01,140,0013,0000,2,299,34.85, 
10,007,01,140,0013,0000,3,510,59.44,*
10,007,01,140,0014,0000,1,13,4.19, 
10,007,01,140,0014,0000,2,181,58.39, 
10,007,01,140,0014,0000,3,116,37.42,*
10,007,01,140,0015,0000,1,23,3.03, 
10,007,01,140,0015,0000,2,342,45.06, 
10,007,01,140,0015,0000,3,394,51.91,*
10,007,01,140,0016,0000,1,30,4.91, 
10,007,01,140,0016,0000,2,251,41.08, 
10,007,01,140,0016,0000,3,330,54.01,*
10,007,01,140,0017,0000,1,41,4.1, 
10,007,01,140,0017,0000,2,332,33.2, 
10,007,01,140,0017,0000,3,627,62.7,*
10,007,01,140,0018,0000,1,24,3.88, 
10,007,01,140,0018,0000,2,301,48.71, 
10,007,01,140,0018,0000,3,293,47.41,*
10,007,01,140,0019,0000,1,45,4.26, 
10,007,01,140,0019,0000,2,481,45.51, 
10,007,01,140,0019,0000,3,531,50.24,*
10,007,01,140,0020,0000,1,46,4.25, 
10,007,01,140,0020,0000,2,597,55.18, 
10,007,01,140,0020,0000,3,439,40.57,*
10,007,01,140,0021,0000,1,40,4.15, 
10,007,01,140,0021,0000,2,451,46.78, 
10,007,01,140,0021,0000,3,473,49.07,*
10,007,01,140,0022,0000,1,45,4.69, 
10,007,01,140,0022,0000,2,475,49.53, 
10,007,01,140,0022,0000,3,439,45.78,*
10,007,01,150,0001,0000,1,108,4.05, 
10,007,01,150,0001,0000,2,1009,37.82, 
10,007,01,150,0001,0000,3,1551,58.13,*
10,007,01,150,0002,0000,1,48,5.36, 
10,007,01,150,0002,0000,2,306,34.19, 
10,007,01,150,0002,0000,3,541,60.45,*
10,007,01,150,0003,0000,1,50,4.34, 
10,007,01,150,0003,0000,2,451,39.18, 
10,007,01,150,0003,0000,3,650,56.47,*
10,007,01,150,0004,0000,1,34,3.66, 
10,007,01,150,0004,0000,2,377,40.58, 
10,007,01,150,0004,0000,3,518,55.76,*
10,007,01,150,0005,0000,1,50,3.95, 
10,007,01,150,0005,0000,2,418,33.02, 
10,007,01,150,0005,0000,3,798,63.03,*
10,007,01,150,0006,0000,1,83,5.85, 
10,007,01,150,0006,0000,2,453,31.92, 
10,007,01,150,0006,0000,3,883,62.23,*
10,007,01,150,0007,0000,1,51,4.79, 
10,007,01,150,0007,0000,2,345,32.42, 
10,007,01,150,0007,0000,3,668,62.78,*
10,007,01,150,0008,0000,1,79,5.56, 
10,007,01,150,0008,0000,2,501,35.26, 
10,007,01,150,0008,0000,3,841,59.18,*
10,007,01,150,0009,0000,1,97,5.77, 
10,007,01,150,0009,0000,2,526,31.31, 
10,007,01,150,0009,0000,3,1057,62.92,*
10,007,01,150,0010,0000,1,20,4.11, 
10,007,01,150,0010,0000,2,183,37.58, 
10,007,01,150,0010,0000,3,284,58.32,*
10,007,01,150,0011,0000,1,46,5.48, 
10,007,01,150,0011,0000,2,324,38.57, 
10,007,01,150,0011,0000,3,470,55.95,*
10,007,01,150,0012,0000,1,66,5.92, 
10,007,01,150,0012,0000,2,382,34.29, 
10,007,01,150,0012,0000,3,666,59.78,*
10,007,01,150,0013,0000,1,26,3.41, 
10,007,01,150,0013,0000,2,246,32.28, 
10,007,01,150,0013,0000,3,490,64.3,*
10,007,01,150,0014,0000,1,40,6.12, 
10,007,01,150,0014,0000,2,226,34.56, 
10,007,01,150,0014,0000,3,388,59.33,*
10,007,01,150,0015,0000,1,30,3.16, 
10,007,01,150,0015,0000,2,299,31.51, 
10,007,01,150,0015,0000,3,620,65.33,*
10,007,01,150,0016,0000,1,64,4.83, 
10,007,01,150,0016,0000,2,417,31.47, 
10,007,01,150,0016,0000,3,844,63.7,*
10,007,01,150,0017,0000,1,37,3.61, 
10,007,01,150,0017,0000,2,326,31.8, 
10,007,01,150,0017,0000,3,662,64.59,*
10,007,01,150,0018,0000,1,31,4.79, 
10,007,01,150,0018,0000,2,205,31.68, 
10,007,01,150,0018,0000,3,411,63.52,*
10,007,01,150,0019,0000,1,20,3.77, 
10,007,01,150,0019,0000,2,204,38.42, 
10,007,01,150,0019,0000,3,307,57.82,*
10,007,01,150,0020,0000,1,37,5.42, 
10,007,01,150,0020,0000,2,270,39.53, 
10,007,01,150,0020,0000,3,376,55.05,*
10,007,01,160,0001,0000,1,23,3.85, 
10,007,01,160,0001,0000,2,250,41.81, 
10,007,01,160,0001,0000,3,325,54.35,*
10,007,01,160,0002,0000,1,48,4.35, 
10,007,01,160,0002,0000,2,401,36.36, 
10,007,01,160,0002,0000,3,654,59.29,*
10,007,01,160,0003,0000,1,65,4.76, 
10,007,01,160,0003,0000,2,522,38.24, 
10,007,01,160,0003,0000,3,778,57.0,*
10,007,01,160,0004,0000,1,70,4.42, 
10,007,01,160,0004,0000,2,579,36.6, 
10,007,01,160,0004,0000,3,933,58.98,*
10,007,01,160,0005,0000,1,56,4.51, 
10,007,01,160,0005,0000,2,436,35.08, 
10,007,01,160,0005,0000,3,751,60.42,*
10,007,01,160,0006,0000,1,49,4.59, 
10,007,01,160,0006,0000,2,414,38.8, 
10,007,01,160,0006,0000,3,604,56.61,*
10,007,01,160,0007,0000,1,37,5.15, 
10,007,01,160,0007,0000,2,202,28.09, 
10,007,01,160,0007,0000,3,480,66.76,*
10,007,01,160,0008,0000,1,32,4.22, 
10,007,01,160,0008,0000,2,327,43.14, 
